geoid,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_li_count,lowaccess_kids_count,lowaccess_seniors_count
1400000US06037574602,6037574602,2015,1277,1263,173,175,458
1400000US06037574800,6037574800,2015,3000,0,0,0,0
1400000US06037574901,6037574901,2015,3725,0,0,0,0
1400000US06037574902,6037574902,2015,4767,0,0,0,0
1400000US06037575001,6037575001,2015,3651,0,0,0,0
1400000US06037575002,6037575002,2015,4625,0,0,0,0
1400000US06037575101,6037575101,2015,4742,0,0,0,0
1400000US06037575102,6037575102,2015,4510,0,0,0,0
1400000US06037575103,6037575103,2015,5093,0,0,0,0
1400000US06037575201,6037575201,2015,4667,0,0,0,0
1400000US06037575202,6037575202,2015,4916,0,0,0,0
1400000US06037575300,6037575300,2015,4947,0,0,0,0
1400000US06037575401,6037575401,2015,5155,0,0,0,0
1400000US06037575402,6037575402,2015,4065,0,0,0,0
1400000US06037575801,6037575801,2015,2446,0,0,0,0
1400000US06037575802,6037575802,2015,5167,0,0,0,0
1400000US06037575803,6037575803,2015,2837,0,0,0,0
1400000US06037575901,6037575901,2015,3437,0,0,0,0
1400000US06037575902,6037575902,2015,4762,0,0,0,0
1400000US06037576001,6037576001,2015,5195,1,0,0,0
1400000US06037576200,6037576200,2015,6158,0,0,0,0
1400000US06037576301,6037576301,2015,4176,0,0,0,0
1400000US06037576302,6037576302,2015,4101,0,0,0,0
1400000US06037576401,6037576401,2015,4779,0,0,0,0
1400000US06037576402,6037576402,2015,5181,0,0,0,0
1400000US06037576403,6037576403,2015,5033,0,0,0,0
1400000US06037576501,6037576501,2015,3369,0,0,0,0
1400000US06037576502,6037576502,2015,4543,0,0,0,0
1400000US06037576503,6037576503,2015,4454,0,0,0,0
1400000US06037576601,6037576601,2015,4210,0,0,0,0
1400000US06037576602,6037576602,2015,3955,0,0,0,0
1400000US06037576700,6037576700,2015,4047,0,0,0,0
1400000US06037576801,6037576801,2015,4320,0,0,0,0
1400000US06037576802,6037576802,2015,3992,0,0,0,0
1400000US06037576901,6037576901,2015,6092,0,0,0,0
1400000US06037576903,6037576903,2015,3802,0,0,0,0
1400000US06037576904,6037576904,2015,3288,0,0,0,0
1400000US06037577000,6037577000,2015,6995,0,0,0,0
1400000US06037577100,6037577100,2015,6700,0,0,0,0
1400000US06037577200,6037577200,2015,5414,0,0,0,0
1400000US06037577300,6037577300,2015,5546,0,0,0,0
1400000US06037577400,6037577400,2015,3253,0,0,0,0
1400000US06037577501,6037577501,2015,3435,0,0,0,0
1400000US06037577504,6037577504,2015,1448,0,0,0,0
1400000US06037577602,6037577602,2015,3429,71,14,18,14
1400000US06037577604,6037577604,2015,1388,0,0,0,0
1400000US06037577605,6037577605,2015,4701,275,77,64,43
1400000US06037577606,6037577606,2015,3554,208,58,48,33
1400000US06037577700,6037577700,2015,4504,131,43,29,12
1400000US06037577800,6037577800,2015,4269,0,0,0,0
1400000US06037577900,6037577900,2015,5369,5,1,1,1
1400000US06037578000,6037578000,2015,6089,0,0,0,0
1400000US06037578100,6037578100,2015,1980,0,0,0,0
1400000US06037599000,6037599000,2015,3559,0,0,0,0
1400000US06037600100,6037600100,2015,6657,0,0,0,0
1400000US06037600201,6037600201,2015,4600,0,0,0,0
1400000US06037600202,6037600202,2015,6205,1765,1215,583,133
1400000US06037600302,6037600302,2015,3317,0,0,0,0
1400000US06037600303,6037600303,2015,3664,166,127,60,6
1400000US06037600304,6037600304,2015,3424,62,49,24,3
1400000US06037600400,6037600400,2015,3976,0,0,0,0
1400000US06037600501,6037600501,2015,2478,0,0,0,0
1400000US06037600601,6037600601,2015,2461,0,0,0,0
1400000US06037600602,6037600602,2015,2551,0,0,0,0
1400000US06037600702,6037600702,2015,4148,0,0,0,0
1400000US06037600703,6037600703,2015,1913,0,0,0,0
1400000US06037600704,6037600704,2015,3014,0,0,0,0
1400000US06037600801,6037600801,2015,3245,1743,430,375,302
1400000US06037600802,6037600802,2015,2597,523,141,102,100
1400000US06037600902,6037600902,2015,6613,0,0,0,0
1400000US06037600911,6037600911,2015,3349,0,0,0,0
1400000US06037600912,6037600912,2015,5517,252,129,65,20
1400000US06037601001,6037601001,2015,2154,0,0,0,0
1400000US06037601002,6037601002,2015,5311,0,0,0,0
1400000US06037601100,6037601100,2015,6533,0,0,0,0
1400000US06037601202,6037601202,2015,4115,0,0,0,0
1400000US06037601211,6037601211,2015,2823,0,0,0,0
1400000US06037601212,6037601212,2015,6511,0,0,0,0
1400000US06037601301,6037601301,2015,1915,0,0,0,0
1400000US06037601302,6037601302,2015,6854,0,0,0,0
1400000US06037601303,6037601303,2015,4879,0,0,0,0
1400000US06037601401,6037601401,2015,4683,9,5,4,1
1400000US06037601402,6037601402,2015,5059,0,0,0,0
1400000US06037601501,6037601501,2015,3890,0,0,0,0
1400000US06037601502,6037601502,2015,3963,0,0,0,0
1400000US06037601600,6037601600,2015,4375,0,0,0,0
1400000US06037601700,6037601700,2015,5483,0,0,0,0
1400000US06037601801,6037601801,2015,3789,0,0,0,0
1400000US06037601802,6037601802,2015,4658,0,0,0,0
1400000US06037601900,6037601900,2015,5685,0,0,0,0
1400000US06037602002,6037602002,2015,3193,0,0,0,0
1400000US06037602003,6037602003,2015,5124,0,0,0,0
1400000US06037602103,6037602103,2015,6991,0,0,0,0
1400000US06037602104,6037602104,2015,5579,0,0,0,0
1400000US06037602105,6037602105,2015,4273,0,0,0,0
1400000US06037602106,6037602106,2015,5702,0,0,0,0
1400000US06037602201,6037602201,2015,5596,1576,377,339,190
1400000US06037602202,6037602202,2015,1718,484,116,104,58
1400000US06037602301,6037602301,2015,6263,0,0,0,0
1400000US06037602302,6037602302,2015,3544,0,0,0,0
1400000US06037602402,6037602402,2015,6769,0,0,0,0
1400000US06037602403,6037602403,2015,5230,0,0,0,0
1400000US06037602404,6037602404,2015,5863,0,0,0,0
1400000US06037602504,6037602504,2015,4407,0,0,0,0
1400000US06037602505,6037602505,2015,4072,0,0,0,0
1400000US06037602506,6037602506,2015,4329,0,0,0,0
1400000US06037602507,6037602507,2015,4156,0,0,0,0
1400000US06037602510,6037602510,2015,3519,0,0,0,0
1400000US06037602511,6037602511,2015,3540,0,0,0,0
1400000US06037602512,6037602512,2015,607,0,0,0,0
1400000US06037602513,6037602513,2015,3708,0,0,0,0
1400000US06037602601,6037602601,2015,5274,0,0,0,0
1400000US06037602602,6037602602,2015,2636,0,0,0,0
1400000US06037602700,6037602700,2015,3074,0,0,0,0
1400000US06037602801,6037602801,2015,3819,0,0,0,0
1400000US06037602802,6037602802,2015,4304,0,0,0,0
1400000US06037602900,6037602900,2015,4427,123,79,36,8
1400000US06037603004,6037603004,2015,1512,0,0,0,0
1400000US06037603005,6037603005,2015,5591,0,0,0,0
1400000US06037603006,6037603006,2015,2035,0,0,0,0
1400000US06037603007,6037603007,2015,4203,0,0,0,0
1400000US06037603008,6037603008,2015,2936,0,0,0,0
1400000US06037603101,6037603101,2015,4244,0,0,0,0
1400000US06037603102,6037603102,2015,4081,0,0,0,0
1400000US06037603200,6037603200,2015,2777,0,0,0,0
1400000US06037603301,6037603301,2015,3828,0,0,0,0
1400000US06037603302,6037603302,2015,3782,0,0,0,0
1400000US06037603400,6037603400,2015,4367,0,0,0,0
1400000US06037603500,6037603500,2015,3074,0,0,0,0
1400000US06037603600,6037603600,2015,4037,0,0,0,0
1400000US06037603702,6037603702,2015,5078,0,0,0,0
1400000US06037603703,6037603703,2015,2703,0,0,0,0
1400000US06037603705,6037603705,2015,2667,0,0,0,0
1400000US06037603706,6037603706,2015,3681,0,0,0,0
1400000US06037603801,6037603801,2015,4483,0,0,0,0
1400000US06037603802,6037603802,2015,4153,0,0,0,0
1400000US06037603901,6037603901,2015,3700,0,0,0,0
1400000US06037603902,6037603902,2015,3779,0,0,0,0
1400000US06037604001,6037604001,2015,4470,0,0,0,0
1400000US06037604002,6037604002,2015,5078,0,0,0,0
1400000US06037604101,6037604101,2015,3327,0,0,0,0
1400000US06037604102,6037604102,2015,3696,0,0,0,0
1400000US06037604200,6037604200,2015,6208,0,0,0,0
1400000US06037609900,6037609900,2015,1998,0,0,0,0
1400000US06037620001,6037620001,2015,3943,2,0,0,0
1400000US06037620002,6037620002,2015,3609,0,0,0,0
1400000US06037620101,6037620101,2015,5426,4970,1260,1154,475
1400000US06037620102,6037620102,2015,3617,2811,378,487,264
1400000US06037620201,6037620201,2015,1530,1341,257,104,92
1400000US06037620301,6037620301,2015,4657,0,0,0,0
1400000US06037620303,6037620303,2015,4547,0,0,0,0
1400000US06037620305,6037620305,2015,6227,0,0,0,0
1400000US06037620400,6037620400,2015,5081,0,0,0,0
1400000US06037620501,6037620501,2015,5390,0,0,0,0
1400000US06037620521,6037620521,2015,4097,0,0,0,0
1400000US06037620522,6037620522,2015,4632,0,0,0,0
1400000US06037620601,6037620601,2015,5522,0,0,0,0
1400000US06037620602,6037620602,2015,5363,0,0,0,0
1400000US06037620701,6037620701,2015,6704,0,0,0,0
1400000US06037620703,6037620703,2015,3073,0,0,0,0
1400000US06037620704,6037620704,2015,3982,0,0,0,0
1400000US06037620801,6037620801,2015,3641,0,0,0,0
1400000US06037620802,6037620802,2015,3924,0,0,0,0
1400000US06037620901,6037620901,2015,2621,0,0,0,0
1400000US06037620904,6037620904,2015,2888,0,0,0,0
1400000US06037621001,6037621001,2015,4239,0,0,0,0
1400000US06037621005,6037621005,2015,5735,0,0,0,0
1400000US06037621102,6037621102,2015,2881,0,0,0,0
1400000US06037621104,6037621104,2015,6643,0,0,0,0
1400000US06037621201,6037621201,2015,6451,0,0,0,0
1400000US06037621204,6037621204,2015,3230,0,0,0,0
1400000US06037621301,6037621301,2015,6768,0,0,0,0
1400000US06037621324,6037621324,2015,3842,0,0,0,0
1400000US06037621326,6037621326,2015,3260,0,0,0,0
1400000US06037621400,6037621400,2015,4414,0,0,0,0
1400000US06037650001,6037650001,2015,5853,0,0,0,0
1400000US06037650003,6037650003,2015,3158,0,0,0,0
1400000US06037650004,6037650004,2015,4005,0,0,0,0
1400000US06037650101,6037650101,2015,5868,0,0,0,0
1400000US06037650102,6037650102,2015,2247,0,0,0,0
1400000US06037650200,6037650200,2015,5781,74,11,24,6
1400000US06037650300,6037650300,2015,6704,0,0,0,0
1400000US06037650401,6037650401,2015,4472,0,0,0,0
1400000US06037650501,6037650501,2015,3063,0,0,0,0
1400000US06037650502,6037650502,2015,4293,0,0,0,0
1400000US06037650603,6037650603,2015,3941,0,0,0,0
1400000US06037650604,6037650604,2015,5411,0,0,0,0
1400000US06037650605,6037650605,2015,2761,0,0,0,0
1400000US06037650606,6037650606,2015,4239,0,0,0,0
1400000US06037650607,6037650607,2015,2922,0,0,0,0
